fileName,Bat,Cockatoo,Crocodile,Dingo,Duck,Frog,FrogmouthTawny,Koala,Kookaburra,Magpie,Platypus,Possum,Snake,Wombat
13_29_0_2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13_30_0_3,1,0,0,1,0,0,0,0,0,0,0,0,0,0
13_31_0_4,1,0,0,0,1,0,0,0,0,0,0,0,0,0
13_32_0_4,1,0,0,0,1,0,0,0,0,0,0,0,0,0
13_33_0_4,1,0,0,0,1,0,0,0,0,0,0,0,0,0
13_34_0_4,1,0,0,0,1,0,0,0,0,0,0,0,0,0
13_35_0_4,1,0,0,0,1,0,0,0,0,0,0,0,0,0
13_36_0_4,1,0,0,0,1,0,0,0,0,0,0,0,0,0
13_37_0_4,1,0,0,0,1,0,0,0,0,0,0,0,0,0
13_38_0_4,1,0,0,0,1,0,0,0,0,0,0,0,0,0
13_39_0_5,1,0,0,0,0,1,0,0,0,0,0,0,0,0
13_40_0_5,1,0,0,0,0,1,0,0,0,0,0,0,0,0
13_41_0_5,1,0,0,0,0,1,0,0,0,0,0,0,0,0
13_42_0_5,1,0,0,0,0,1,0,0,0,0,0,0,0,0
13_43_0_5,1,0,0,0,0,1,0,0,0,0,0,0,0,0
13_44_0_6,1,0,0,0,0,0,1,0,0,0,0,0,0,0
13_45_0_6,1,0,0,0,0,0,1,0,0,0,0,0,0,0
13_46_0_6,1,0,0,0,0,0,1,0,0,0,0,0,0,0
13_47_0_6,1,0,0,0,0,0,1,0,0,0,0,0,0,0
13_48_0_6,1,0,0,0,0,0,1,0,0,0,0,0,0,0
13_49_0_6,1,0,0,0,0,0,1,0,0,0,0,0,0,0
13_50_0_6,1,0,0,0,0,0,1,0,0,0,0,0,0,0
13_51_0_6,1,0,0,0,0,0,1,0,0,0,0,0,0,0
13_52_0_6,1,0,0,0,0,0,1,0,0,0,0,0,0,0
13_53_0_6,1,0,0,0,0,0,1,0,0,0,0,0,0,0
13_54_0_6,1,0,0,0,0,0,1,0,0,0,0,0,0,0
13_55_0_6,1,0,0,0,0,0,1,0,0,0,0,0,0,0
13_56_0_6,1,0,0,0,0,0,1,0,0,0,0,0,0,0
13_57_0_7,1,0,0,0,0,0,0,1,0,0,0,0,0,0
13_58_0_7,1,0,0,0,0,0,0,1,0,0,0,0,0,0
13_59_0_7,1,0,0,0,0,0,0,1,0,0,0,0,0,0
13_60_0_7,1,0,0,0,0,0,0,1,0,0,0,0,0,0
13_61_0_7,1,0,0,0,0,0,0,1,0,0,0,0,0,0
13_62_0_7,1,0,0,0,0,0,0,1,0,0,0,0,0,0
13_63_0_7,1,0,0,0,0,0,0,1,0,0,0,0,0,0
13_64_0_8,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13_65_0_8,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13_66_0_8,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13_67_0_8,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13_68_0_8,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13_69_0_8,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13_70_0_8,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13_71_0_8,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13_72_0_8,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13_73_0_8,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13_74_0_8,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13_75_0_9,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13_76_0_9,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13_77_0_9,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13_78_0_9,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13_79_0_9,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13_80_0_9,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13_81_0_9,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13_82_0_9,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13_83_0_9,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13_84_0_9,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13_85_0_10,1,0,0,0,0,0,0,0,0,0,1,0,0,0
13_86_0_10,1,0,0,0,0,0,0,0,0,0,1,0,0,0
13_87_0_11,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13_88_0_11,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13_89_0_11,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13_90_0_11,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13_91_0_11,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13_92_0_11,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13_93_0_11,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13_94_0_11,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13_95_0_11,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13_96_0_11,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13_97_0_12,1,0,0,0,0,0,0,0,0,0,0,0,1,0
13_98_0_13,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13_99_0_13,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14_100_1_13,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14_101_1_13,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14_102_1_13,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14_103_1_13,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14_104_1_13,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14_20_1_2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
14_21_1_2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
14_22_1_2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
14_23_1_2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
14_24_1_2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
14_25_1_2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
14_26_1_2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
14_27_1_2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
14_28_1_2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
14_29_1_2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
14_30_1_3,0,1,0,1,0,0,0,0,0,0,0,0,0,0
14_31_1_4,0,1,0,0,1,0,0,0,0,0,0,0,0,0
14_32_1_4,0,1,0,0,1,0,0,0,0,0,0,0,0,0
14_33_1_4,0,1,0,0,1,0,0,0,0,0,0,0,0,0
14_34_1_4,0,1,0,0,1,0,0,0,0,0,0,0,0,0
14_35_1_4,0,1,0,0,1,0,0,0,0,0,0,0,0,0
14_36_1_4,0,1,0,0,1,0,0,0,0,0,0,0,0,0
14_37_1_4,0,1,0,0,1,0,0,0,0,0,0,0,0,0
14_38_1_4,0,1,0,0,1,0,0,0,0,0,0,0,0,0
14_39_1_5,0,1,0,0,0,1,0,0,0,0,0,0,0,0
14_40_1_5,0,1,0,0,0,1,0,0,0,0,0,0,0,0
14_41_1_5,0,1,0,0,0,1,0,0,0,0,0,0,0,0
14_42_1_5,0,1,0,0,0,1,0,0,0,0,0,0,0,0
14_43_1_5,0,1,0,0,0,1,0,0,0,0,0,0,0,0
14_44_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14_45_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14_46_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14_47_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14_48_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14_49_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14_50_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14_51_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14_52_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14_53_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14_54_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14_55_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14_56_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14_57_1_7,0,1,0,0,0,0,0,1,0,0,0,0,0,0
14_58_1_7,0,1,0,0,0,0,0,1,0,0,0,0,0,0
14_59_1_7,0,1,0,0,0,0,0,1,0,0,0,0,0,0
14_60_1_7,0,1,0,0,0,0,0,1,0,0,0,0,0,0
14_61_1_7,0,1,0,0,0,0,0,1,0,0,0,0,0,0
14_62_1_7,0,1,0,0,0,0,0,1,0,0,0,0,0,0
14_63_1_7,0,1,0,0,0,0,0,1,0,0,0,0,0,0
14_64_1_8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
14_65_1_8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
14_66_1_8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
14_67_1_8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
14_68_1_8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
14_69_1_8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
14_70_1_8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
14_71_1_8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
14_72_1_8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
14_73_1_8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
14_74_1_8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
14_75_1_9,0,1,0,0,0,0,0,0,0,1,0,0,0,0
14_76_1_9,0,1,0,0,0,0,0,0,0,1,0,0,0,0
14_77_1_9,0,1,0,0,0,0,0,0,0,1,0,0,0,0
14_78_1_9,0,1,0,0,0,0,0,0,0,1,0,0,0,0
14_79_1_9,0,1,0,0,0,0,0,0,0,1,0,0,0,0
14_80_1_9,0,1,0,0,0,0,0,0,0,1,0,0,0,0
14_81_1_9,0,1,0,0,0,0,0,0,0,1,0,0,0,0
14_82_1_9,0,1,0,0,0,0,0,0,0,1,0,0,0,0
14_83_1_9,0,1,0,0,0,0,0,0,0,1,0,0,0,0
14_84_1_9,0,1,0,0,0,0,0,0,0,1,0,0,0,0
14_85_1_10,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14_86_1_10,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14_87_1_11,0,1,0,0,0,0,0,0,0,0,0,1,0,0
14_88_1_11,0,1,0,0,0,0,0,0,0,0,0,1,0,0
14_89_1_11,0,1,0,0,0,0,0,0,0,0,0,1,0,0
14_90_1_11,0,1,0,0,0,0,0,0,0,0,0,1,0,0
14_91_1_11,0,1,0,0,0,0,0,0,0,0,0,1,0,0
14_92_1_11,0,1,0,0,0,0,0,0,0,0,0,1,0,0
14_93_1_11,0,1,0,0,0,0,0,0,0,0,0,1,0,0
14_94_1_11,0,1,0,0,0,0,0,0,0,0,0,1,0,0
14_95_1_11,0,1,0,0,0,0,0,0,0,0,0,1,0,0
14_96_1_11,0,1,0,0,0,0,0,0,0,0,0,1,0,0
14_97_1_12,0,1,0,0,0,0,0,0,0,0,0,0,1,0
14_98_1_13,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14_99_1_13,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15_100_1_13,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15_101_1_13,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15_102_1_13,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15_103_1_13,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15_104_1_13,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15_20_1_2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
15_21_1_2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
15_22_1_2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
15_23_1_2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
15_24_1_2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
15_25_1_2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
15_26_1_2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
15_27_1_2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
15_28_1_2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
15_29_1_2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
15_30_1_3,0,1,0,1,0,0,0,0,0,0,0,0,0,0
15_31_1_4,0,1,0,0,1,0,0,0,0,0,0,0,0,0
15_32_1_4,0,1,0,0,1,0,0,0,0,0,0,0,0,0
15_33_1_4,0,1,0,0,1,0,0,0,0,0,0,0,0,0
15_34_1_4,0,1,0,0,1,0,0,0,0,0,0,0,0,0
15_35_1_4,0,1,0,0,1,0,0,0,0,0,0,0,0,0
15_36_1_4,0,1,0,0,1,0,0,0,0,0,0,0,0,0
15_37_1_4,0,1,0,0,1,0,0,0,0,0,0,0,0,0
15_38_1_4,0,1,0,0,1,0,0,0,0,0,0,0,0,0
15_39_1_5,0,1,0,0,0,1,0,0,0,0,0,0,0,0
15_40_1_5,0,1,0,0,0,1,0,0,0,0,0,0,0,0
15_41_1_5,0,1,0,0,0,1,0,0,0,0,0,0,0,0
15_42_1_5,0,1,0,0,0,1,0,0,0,0,0,0,0,0
15_43_1_5,0,1,0,0,0,1,0,0,0,0,0,0,0,0
15_44_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15_45_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15_46_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15_47_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15_48_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15_49_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15_50_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15_51_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15_52_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15_53_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15_54_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15_55_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15_56_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15_57_1_7,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15_58_1_7,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15_59_1_7,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15_60_1_7,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15_61_1_7,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15_62_1_7,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15_63_1_7,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15_64_1_8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
15_65_1_8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
15_66_1_8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
15_67_1_8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
15_68_1_8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
15_69_1_8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
15_70_1_8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
15_71_1_8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
15_72_1_8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
15_73_1_8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
15_74_1_8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
15_75_1_9,0,1,0,0,0,0,0,0,0,1,0,0,0,0
15_76_1_9,0,1,0,0,0,0,0,0,0,1,0,0,0,0
15_77_1_9,0,1,0,0,0,0,0,0,0,1,0,0,0,0
15_78_1_9,0,1,0,0,0,0,0,0,0,1,0,0,0,0
15_79_1_9,0,1,0,0,0,0,0,0,0,1,0,0,0,0
15_80_1_9,0,1,0,0,0,0,0,0,0,1,0,0,0,0
15_81_1_9,0,1,0,0,0,0,0,0,0,1,0,0,0,0
15_82_1_9,0,1,0,0,0,0,0,0,0,1,0,0,0,0
15_83_1_9,0,1,0,0,0,0,0,0,0,1,0,0,0,0
15_84_1_9,0,1,0,0,0,0,0,0,0,1,0,0,0,0
15_85_1_10,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15_86_1_10,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15_87_1_11,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15_88_1_11,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15_89_1_11,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15_90_1_11,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15_91_1_11,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15_92_1_11,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15_93_1_11,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15_94_1_11,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15_95_1_11,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15_96_1_11,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15_97_1_12,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15_98_1_13,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15_99_1_13,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16_100_1_13,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16_101_1_13,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16_102_1_13,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16_103_1_13,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16_104_1_13,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16_20_1_2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
16_21_1_2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
16_22_1_2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
16_23_1_2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
16_24_1_2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
16_25_1_2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
16_26_1_2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
16_27_1_2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
16_28_1_2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
16_29_1_2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
16_30_1_3,0,1,0,1,0,0,0,0,0,0,0,0,0,0
16_31_1_4,0,1,0,0,1,0,0,0,0,0,0,0,0,0
16_32_1_4,0,1,0,0,1,0,0,0,0,0,0,0,0,0
16_33_1_4,0,1,0,0,1,0,0,0,0,0,0,0,0,0
16_34_1_4,0,1,0,0,1,0,0,0,0,0,0,0,0,0
16_35_1_4,0,1,0,0,1,0,0,0,0,0,0,0,0,0
16_36_1_4,0,1,0,0,1,0,0,0,0,0,0,0,0,0
16_37_1_4,0,1,0,0,1,0,0,0,0,0,0,0,0,0
16_38_1_4,0,1,0,0,1,0,0,0,0,0,0,0,0,0
16_39_1_5,0,1,0,0,0,1,0,0,0,0,0,0,0,0
16_40_1_5,0,1,0,0,0,1,0,0,0,0,0,0,0,0
16_41_1_5,0,1,0,0,0,1,0,0,0,0,0,0,0,0
16_42_1_5,0,1,0,0,0,1,0,0,0,0,0,0,0,0
16_43_1_5,0,1,0,0,0,1,0,0,0,0,0,0,0,0
16_44_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
16_45_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
16_46_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
16_47_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
16_48_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
16_49_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
16_50_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
16_51_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
16_52_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
16_53_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
16_54_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
16_55_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
16_56_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
16_57_1_7,0,1,0,0,0,0,0,1,0,0,0,0,0,0
16_58_1_7,0,1,0,0,0,0,0,1,0,0,0,0,0,0
16_59_1_7,0,1,0,0,0,0,0,1,0,0,0,0,0,0
16_60_1_7,0,1,0,0,0,0,0,1,0,0,0,0,0,0
16_61_1_7,0,1,0,0,0,0,0,1,0,0,0,0,0,0
16_62_1_7,0,1,0,0,0,0,0,1,0,0,0,0,0,0
16_63_1_7,0,1,0,0,0,0,0,1,0,0,0,0,0,0
16_64_1_8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16_65_1_8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16_66_1_8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16_67_1_8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16_68_1_8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16_69_1_8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16_70_1_8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16_71_1_8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16_72_1_8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16_73_1_8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16_74_1_8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16_75_1_9,0,1,0,0,0,0,0,0,0,1,0,0,0,0
16_76_1_9,0,1,0,0,0,0,0,0,0,1,0,0,0,0
16_77_1_9,0,1,0,0,0,0,0,0,0,1,0,0,0,0
16_78_1_9,0,1,0,0,0,0,0,0,0,1,0,0,0,0
16_79_1_9,0,1,0,0,0,0,0,0,0,1,0,0,0,0
16_80_1_9,0,1,0,0,0,0,0,0,0,1,0,0,0,0
16_81_1_9,0,1,0,0,0,0,0,0,0,1,0,0,0,0
16_82_1_9,0,1,0,0,0,0,0,0,0,1,0,0,0,0
16_83_1_9,0,1,0,0,0,0,0,0,0,1,0,0,0,0
16_84_1_9,0,1,0,0,0,0,0,0,0,1,0,0,0,0
16_85_1_10,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16_86_1_10,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16_87_1_11,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16_88_1_11,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16_89_1_11,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16_90_1_11,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16_91_1_11,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16_92_1_11,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16_93_1_11,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16_94_1_11,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16_95_1_11,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16_96_1_11,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16_97_1_12,0,1,0,0,0,0,0,0,0,0,0,0,1,0
16_98_1_13,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16_99_1_13,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17_100_1_13,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17_101_1_13,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17_102_1_13,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17_103_1_13,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17_104_1_13,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17_20_1_2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
17_21_1_2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
17_22_1_2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
17_23_1_2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
17_24_1_2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
17_25_1_2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
17_26_1_2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
17_27_1_2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
17_28_1_2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
17_29_1_2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
17_30_1_3,0,1,0,1,0,0,0,0,0,0,0,0,0,0
17_31_1_4,0,1,0,0,1,0,0,0,0,0,0,0,0,0
17_32_1_4,0,1,0,0,1,0,0,0,0,0,0,0,0,0
17_33_1_4,0,1,0,0,1,0,0,0,0,0,0,0,0,0
17_34_1_4,0,1,0,0,1,0,0,0,0,0,0,0,0,0
17_35_1_4,0,1,0,0,1,0,0,0,0,0,0,0,0,0
17_36_1_4,0,1,0,0,1,0,0,0,0,0,0,0,0,0
17_37_1_4,0,1,0,0,1,0,0,0,0,0,0,0,0,0
17_38_1_4,0,1,0,0,1,0,0,0,0,0,0,0,0,0
17_39_1_5,0,1,0,0,0,1,0,0,0,0,0,0,0,0
17_40_1_5,0,1,0,0,0,1,0,0,0,0,0,0,0,0
17_41_1_5,0,1,0,0,0,1,0,0,0,0,0,0,0,0
17_42_1_5,0,1,0,0,0,1,0,0,0,0,0,0,0,0
17_43_1_5,0,1,0,0,0,1,0,0,0,0,0,0,0,0
17_44_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17_45_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17_46_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17_47_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17_48_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17_49_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17_50_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17_51_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17_52_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17_53_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17_54_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17_55_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17_56_1_6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17_57_1_7,0,1,0,0,0,0,0,1,0,0,0,0,0,0
17_58_1_7,0,1,0,0,0,0,0,1,0,0,0,0,0,0
17_59_1_7,0,1,0,0,0,0,0,1,0,0,0,0,0,0
17_60_1_7,0,1,0,0,0,0,0,1,0,0,0,0,0,0
17_61_1_7,0,1,0,0,0,0,0,1,0,0,0,0,0,0
17_62_1_7,0,1,0,0,0,0,0,1,0,0,0,0,0,0
17_63_1_7,0,1,0,0,0,0,0,1,0,0,0,0,0,0
17_64_1_8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17_65_1_8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17_66_1_8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17_67_1_8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17_68_1_8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17_69_1_8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17_70_1_8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17_71_1_8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17_72_1_8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17_73_1_8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17_74_1_8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
